NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT00230009,Brief Intervention in At-Risk First-time Mothers,https://clinicaltrials.gov/study/NCT00230009,COMPLETED,YES,Substance Use,BEHAVIORAL: Brief motivational intervention,Wayne State University,National Institute on Drug Abuse (NIDA),FEMALE,ADULT,100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2004-04,2007-03,"Wayne State University, Detroit, Michigan, 48207, United States"
NCT06594263,Validation of the French Version of the Perinatal Assessment of Paternal Affectivity (PAPA),https://clinicaltrials.gov/study/NCT06594263,RECRUITING,NO,Perinatal Depression|Affective Disorder|Fathers,,"University Hospital, Clermont-Ferrand",,ALL,"ADULT, OLDER_ADULT",340,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-10-19,2025-12,"CHU Clermont-Ferrand, Clermont-Ferrand, France"
NCT05457465,Assessing the Impact of Cannabidiol for Anxiety and Depression in Bipolar Disorder,https://clinicaltrials.gov/study/NCT05457465,RECRUITING,NO,Bipolar Disorder,DRUG: Cannabidiol,Mclean Hospital,,ALL,ADULT,25,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-06-01,2025-06,"McLean Hospital, Belmont, Massachusetts, 02478, United States"
NCT05790785,Vascular Complications in Children From T1D Diagnosis,https://clinicaltrials.gov/study/NCT05790785,RECRUITING,NO,Type 1 Diabetes|Cardiovascular Complications|Child|Adolescent,,University of British Columbia,Canadian Institutes of Health Research (CIHR)|BC Children's Hospital Research Institute,ALL,CHILD,150,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2023-12-01,2026-09-30,"Endocrine and Diabetes Unit, BC Children's Hospital, Vancouver, British Columbia, V5Z4H4, Canada"
NCT04671693,A Post-treatment Program to Identify and Manage Complications Related to Oncology or Hematology Treatments in Cancer Survivors.,https://clinicaltrials.gov/study/NCT04671693,RECRUITING,NO,"Late Effects|Testicular Germ Cell Tumor Mixed|Non-Metastatic Breast Carcinoma|Soft Tissue Sarcoma, Adult, Stage IIC|Osteosarcoma|Ewing's Sarcoma|Acute Myeloid Leukemia|Hodgkin Disease|Non Hodgkin Lymphoma",OTHER: PASCA intervention,Centre Leon Berard,Malakoff-Humanis|Fondation Apicil|Fédération Leucémie Espoir|Biogaran|Le défi Anthony|Novartis|Roche Pharma AG,ALL,"ADULT, OLDER_ADULT",858,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2020-12-24,2028-04-24,"Centre Leon Berard, Lyon, 69373, France"
NCT05167695,Maintaining Behavior Change: An Evaluation of a Habit-based Sleep Health Intervention,https://clinicaltrials.gov/study/NCT05167695,RECRUITING,NO,Circadian Dysregulation,BEHAVIORAL: Habit-based Sleep Health Intervention|BEHAVIORAL: Text messaging intervention,"University of California, Berkeley",,ALL,ADULT,160,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-05-04,2026-07-01,"University of California, Berkeley, California, 94703, United States"
NCT05260268,Technology Enabled Strategies to Promote Treatment Adherence in Liver Transplant,https://clinicaltrials.gov/study/NCT05260268,RECRUITING,NO,Liver Transplant; Complications|Cirrhosis|End Stage Liver DIsease|Medication Adherence,BEHAVIORAL: TEST Intervention,University of Pennsylvania,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),ALL,"ADULT, OLDER_ADULT",360,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-12-01,2027-01-01,"University of Miami, Miami, Florida, 33146, United States|Northwestern University, Chicago, Illinois, 60208, United States|University of Pennsylvania, Philadelphia, Pennsylvania, 19104, United States"
NCT05310773,Couples Health CoOp Plus,https://clinicaltrials.gov/study/NCT05310773,RECRUITING,NO,"HIV|Substance Use|Stigma, Social",BEHAVIORAL: Community Stigma Awareness and Education Workshop|BEHAVIORAL: Couples Health CoOp Plus (CHC+),RTI International,"Medical Research Council, South Africa",ALL,"ADULT, OLDER_ADULT",7944,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2022-05-06,2025-05-31,"South African Medical Research Council, Cape Town, Western Cape, 7500, South Africa"
NCT02524171,Justice-Involved Veterans and Moral Reconation Therapy,https://clinicaltrials.gov/study/NCT02524171,COMPLETED,YES,Antisocial Personality Disorder|Substance Use Disorder,BEHAVIORAL: Moral Reconation Therapy (MRT),VA Office of Research and Development,,ALL,"CHILD, ADULT, OLDER_ADULT",344,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2016-04-04,2021-03-30,"Central Arkansas Veterans Healthcare System Eugene J. Towbin Healthcare Center, Little Rock, AR, North Little Rock, Arkansas, 72114-1706, United States|VA Palo Alto Health Care System, Palo Alto, CA, Palo Alto, California, 94304-1207, United States|VA Bedford HealthCare System, Bedford, MA, Bedford, Massachusetts, 01730-1114, United States"
NCT06447701,Interleukin-6 Receptor Inhibition for Symptomatic Intracranial Atherosclerosis,https://clinicaltrials.gov/study/NCT06447701,NOT_YET_RECRUITING,NO,"Brain Diseases|Ischemic Stroke|Ischemia|Stroke|Cerebral Infarction|Atherosclerosis of Artery|Atheroscleroses, Intracranial",DRUG: Tocilizumab|DRUG: NaCl 0.9% 100ml,Zhujiang Hospital,"Shenzhen Second People's Hospital|Central People's Hospital of Zhanjiang|Shantou Central Hospital|Eighth Affiliated Hospital, Sun Yat-sen University|Guangzhou First People's Hospital|Peking University Shenzhen Hospital|Guangdong Provincial People's Hospital",ALL,"ADULT, OLDER_ADULT",486,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-06-30,2029-06-30,
NCT06419868,Acceptability and Feasibility of a Universal Preventive Intervention,https://clinicaltrials.gov/study/NCT06419868,NOT_YET_RECRUITING,NO,Depression/Anxiety,"BEHAVIORAL: ""Universal preventive intervention for depression and anxiety for university students""","Universidad de los Andes, Chile",,ALL,"ADULT, OLDER_ADULT",272,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2024-07-01,2025-04-30,
NCT02823535,Iwin: Individual Well-Being Navigator,https://clinicaltrials.gov/study/NCT02823535,COMPLETED,NO,Other Drug Substance Abuse,BEHAVIORAL: Iwin: Individual Well-Being Navigator,Pro-Change Behavior Systems,IMS Health,ALL,ADULT,253,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: PREVENTION,2017-06-17,2019-12-31,"RallyPoint.com, Watertown, Massachusetts, 02472, United States|Military Media Inc., Poughkeepsie, New York, 12601, United States|Pro-Change Behavior Systems, Inc., South Kingstown, Rhode Island, 02879, United States|Pilot Media, Norfolk, Virginia, 23510, United States"
NCT03287180,Adolescent Community Reinforcement Approach in Combination With Buprenorphine/Naloxone for Severe Opioid Use,https://clinicaltrials.gov/study/NCT03287180,WITHDRAWN,NO,"Opioid-Related Disorders|Behavior, Addictive",BEHAVIORAL: Adolescent Community Reinforcement Approach (A-CRA)|OTHER: Combination of buprenorphine/naloxone 4/1,Emory University,National Institute on Drug Abuse (NIDA)|Chestnut Health Systems,ALL,ADULT,0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-01-01,2020-06-09,
NCT06753344,Youth Promotion of Resilience Involving Mental E-health,https://clinicaltrials.gov/study/NCT06753344,NOT_YET_RECRUITING,NO,Mental Well-being|Resilience|Population Study,BEHAVIORAL: Intervention app,University of British Columbia,"St. Francis Xavier University|Institute of Population, Health and Development, Vietnam|Simon Fraser University|University of Melbourne",ALL,CHILD,1800,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2025-01-01,2028-03-31,"Institute of Population, Health, and Development, Vietnam, Hanoi, 117222, Vietnam"
NCT05598996,The YourMove Study: Optimizing Individualized and Adaptive mHealth Interventions Via Control Systems Engineering Methods,https://clinicaltrials.gov/study/NCT05598996,ACTIVE_NOT_RECRUITING,NO,"Inactivity, Physical|Sedentary Behavior",BEHAVIORAL: COT-Based Intervention,"University of California, San Diego","Arizona State University|University of Michigan|National Cancer Institute (NCI)|Small Steps Labs, LLC",ALL,"ADULT, OLDER_ADULT",386,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-10-07,2025-08-09,"University of California San Diego, San Diego, California, 92093, United States"
NCT06785311,Native Spirit: Significant Aim 3: Intervention,https://clinicaltrials.gov/study/NCT06785311,RECRUITING,NO,"Substance Use|Self Esteem|Youth Drinking|Prevention, Suicide",BEHAVIORAL: Native Spirit After-School Program,Arizona State University,,ALL,"CHILD, ADULT",60,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: PREVENTION,2025-01-09,2026-07,"Way of Life Facility, Scottsdale, Arizona, 85256, United States|Pascua Yaqui Tribe Boys & Girls Club, Tucson, Arizona, 85746, United States"
NCT06460428,Online Interactive Video Developed for Fertility Awareness,https://clinicaltrials.gov/study/NCT06460428,NOT_YET_RECRUITING,NO,Fertility Awareness,BEHAVIORAL: Interactive video usage,Gazi University,,ALL,ADULT,70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2024-06-24,2025-06-30,
NCT03180762,"A Study to Investigate Safety and Tolerability, Pharmacokinetics and Pharmacodynamics of JNJ-64140284 in Healthy Participants",https://clinicaltrials.gov/study/NCT03180762,TERMINATED,NO,Healthy,DRUG: JNJ-64140284 0.1 mg|DRUG: JNJ-64140284 0.5 mg|DRUG: JNJ-64140284 2.5 mg|DRUG: JNJ-64140284 10 mg|DRUG: JNJ-64140284 50 mg|DRUG: JNJ-64140284 150 mg|DRUG: JNJ-64140284 (dose to be determined [TBD])|DRUG: Placebo,"Janssen Research & Development, LLC",,ALL,"ADULT, OLDER_ADULT",36,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: OTHER",2017-05-30,2017-09-25,"Clinical Pharmacology Unit, Merksem, 2170, Belgium"
NCT03907462,SMART 2.0: Social Mobile Approaches to Reducing weighT in Young Adults,https://clinicaltrials.gov/study/NCT03907462,COMPLETED,NO,Overweight and Obesity,BEHAVIORAL: SMART 2.0,"University of California, San Diego","National Institutes of Health (NIH)|Small Steps Labs, LLC",ALL,ADULT,638,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-04-01,2024-02-01,"University of California, San Diego, La Jolla, California, 92093, United States"
NCT02578472,"Pilot Study to Evaluate the Duration of Effects on Simulated Car Driving and Cognitive Performance After a Single Dose of JNJ-42847922, Zolpidem and Placebo in Healthy Participants",https://clinicaltrials.gov/study/NCT02578472,COMPLETED,NO,Healthy,DRUG: JNJ-42847922|DRUG: Zolpidem|DRUG: Placebo,Janssen-Cilag International NV,,ALL,ADULT,36,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2015-11,2016-02,"Leiden, Netherlands"
NCT06444087,Patient's Perspective on the Evolution of Hidradenitis Suppurativa Burden After Secukinumab Initiation,https://clinicaltrials.gov/study/NCT06444087,RECRUITING,NO,Hidradenitis Suppurativa,OTHER: secukinumab,Novartis Pharmaceuticals,,ALL,"ADULT, OLDER_ADULT",177,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-06-17,2027-03-30,"Novartis Investigative Site, Antony, 92160, France|Novartis Investigative Site, Bordeaux Cedex, 33075, France|Novartis Investigative Site, Brest, 29609, France|Novartis Investigative Site, Calais, 62100, France|Novartis Investigative Site, Dijon, 21034, France|Novartis Investigative Site, La Rochelle, 17019, France|Novartis Investigative Site, Le Mans, 72000, France|Novartis Investigative Site, Lille, 59037, France|Novartis Investigative Site, Lorient, 56322, France|Novartis Investigative Site, Lyon, 69003, France|Novartis Investigative Site, Montpellier, 34295, France|Novartis Investigative Site, Nantes Cedex 1, 44093, France|Novartis Investigative Site, Nice, 06000, France|Novartis Investigative Site, Paris, 75014, France|Novartis Investigative Site, Rodez, 12000, France|Novartis Investigative Site, Rouen, 76031, France|Novartis Investigative Site, Saint Mande, 94160, France|Novartis Investigative Site, Saint Pierre, 97410, France|Novartis Investigative Site, Toulouse, 31400, France|Novartis Investigative Site, Vannes, 56000, France"
NCT04010019,The Facing Pain Study,https://clinicaltrials.gov/study/NCT04010019,COMPLETED,NO,Chronic Pain,BEHAVIORAL: Enhanced Facebook Condition|BEHAVIORAL: Control Facebook Condition,Wayne State University,,ALL,"ADULT, OLDER_ADULT",119,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-09-27,2020-04-13,"Wayne State University, Detroit, Michigan, 48202, United States"
NCT04797689,Managing Our Relationship With Food and Eating,https://clinicaltrials.gov/study/NCT04797689,COMPLETED,NO,"Mental Health Wellness 1|Eating Behavior|Stress, Psychological|Eating Habit",BEHAVIORAL: Trauma Informed Yoga|BEHAVIORAL: Trauma Informed Psychotherapy,University of Lethbridge,,FEMALE,"ADULT, OLDER_ADULT",158,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-04-01,2021-07-22,"University of Lethbridge, Lethbridge, Alberta, T1K 3M4, Canada"
NCT06153199,Self-management of Low Back Pain in Horticulture Workers,https://clinicaltrials.gov/study/NCT06153199,RECRUITING,NO,Back Pain,BEHAVIORAL: Self-management videos|BEHAVIORAL: Check lists for ergonomic options|BEHAVIORAL: Text reminders|BEHAVIORAL: Video review,University of Florida,,ALL,"ADULT, OLDER_ADULT",164,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: PREVENTION,2024-06-06,2028-06-30,"University of Florida, Gainesville, Florida, 32608, United States"
NCT02032433,Extended-Release Naltrexone vs. Buprenorphine for Opioid Treatment,https://clinicaltrials.gov/study/NCT02032433,COMPLETED,YES,Opioid Use Disorder,DRUG: Extended-Release Naltrexone|DRUG: Buprenorphine-Naloxone,NYU Langone Health,"National Institute on Drug Abuse (NIDA)|The Emmes Company, LLC",ALL,"ADULT, OLDER_ADULT",570,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-01-29,2017-01-31,"Tarzana Treatment Centers, Tarzana, California, 91356, United States|Gateway Community Services, Inc., Jacksonville, Florida, 32201, United States|Avery Road Treatment Center, Rockville, Maryland, 20853, United States|Stanley Street Treatment and Resources, Fall River, Massachusetts, 02720, United States|Turquoise Lodge Hospital, Albuquerque, New Mexico, 87108, United States|Bellevue Hospital Center, New York, New York, 10016, United States|Maryhaven, Columbus, Ohio, 43207, United States|Evergreen Treatment Services, Seattle, Washington, 98134, United States"
NCT01666496,An Interactive Game for HIV Prevention in Early Adolescents,https://clinicaltrials.gov/study/NCT01666496,COMPLETED,NO,HIV|Risk Reduction,BEHAVIORAL: Experimental Video Game|BEHAVIORAL: Off the Shelf Video Game,Yale University,,ALL,CHILD,333,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2013-01,2016-06-18,"Yale School of Medicine, New Haven, Connecticut, 06510, United States"
NCT01936623,Computerized Brief Intervention vs. Delayed Computerized Brief Intervention,https://clinicaltrials.gov/study/NCT01936623,COMPLETED,YES,Drug Abuse,BEHAVIORAL: Computerized Brief Intervention,"Friends Research Institute, Inc.",,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2013-08,2014-09,"First Choice Community Healthcare, Edgewood, New Mexico, 87015, United States"
NCT05425511,WELL-being Improvement Following a SOphrology Intervention in Hospital Staff,https://clinicaltrials.gov/study/NCT05425511,RECRUITING,NO,Stress Related Disorder|Sophrology|Neurolinguistic Programming,BEHAVIORAL: sophrology / neurolinguistic programming intervention,"University Hospital, Clermont-Ferrand","University Clermont Auvergne (UCA)|Centre National de la Recherche Scientifique, France",ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-03-08,2028-03,"CHU clermont-ferrand, Clermont-Ferrand, France"
NCT03132753,"Developing SUPPORT, a Community-Driven, Recovery-Oriented System of Care",https://clinicaltrials.gov/study/NCT03132753,COMPLETED,YES,Substance Use,BEHAVIORAL: SUPPORT,Indiana University,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2017-10-23,2020-09-30,"Public Advocates in Community Re-Entry (PACE), Indianapolis, Indiana, 46218, United States"
NCT04670640,Mechanistic Interventions and Neuroscience of Dissociation,https://clinicaltrials.gov/study/NCT04670640,RECRUITING,NO,Dissociation,DEVICE: Vibration|BEHAVIORAL: Breath Focus|BEHAVIORAL: No Distractions,Emory University,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-09-18,2026-01-31,"Grady Hospital, Atlanta, Georgia, 30303, United States|Western Psychiatric Institute and Clinic, Pittsburgh, Pennsylvania, 15213, United States"
NCT04669249,Reward-Based Recovery Outcomes Management for Opioid Use Disorder,https://clinicaltrials.gov/study/NCT04669249,COMPLETED,YES,Opioid Use Disorder,BEHAVIORAL: PROCare,"Medical Decision Logic, Inc.",PRO Health Group|National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",13,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-03-01,2022-09-29,"South Florida Behavioral Health Network, Inc., Miami, Florida, 33126, United States"
NCT00438516,Follow-up of Families in Early Preventive Intervention,https://clinicaltrials.gov/study/NCT00438516,COMPLETED,NO,Child Rearing|Adolescent Development|Reproductive Behavior|Risk Reduction Behavior,BEHAVIORAL: nurse home visitation,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),"University of Colorado, Denver",FEMALE,"CHILD, ADULT, OLDER_ADULT",627,NIH,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2000-06,2003-03,"University of Rochester School of Nursing, Rochester, New York, 14642, United States"
NCT04642404,CBD for Dental Pain,https://clinicaltrials.gov/study/NCT04642404,COMPLETED,YES,Odontalgia|Toothache,DRUG: Epidiolex 100 mg/mL Oral Solution|DRUG: Placebo,The University of Texas Health Science Center at San Antonio,,ALL,"ADULT, OLDER_ADULT",64,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-03-01,2023-03-13,"The University of Texas Health Science Center at San Antonio, San Antonio, Texas, 78229, United States"
NCT05286879,Addressing Risk Through Community Treatment for Infectious Disease and Opioid Use Disorder Now (ACTION) Among Justice-involved Populations,https://clinicaltrials.gov/study/NCT05286879,ACTIVE_NOT_RECRUITING,NO,Opioid Use Disorder|Infectious Disease|Risk Reduction Behavior|Substance Use|Substance Abuse|Stimulant Use Disorder,BEHAVIORAL: Patient Navigator|BEHAVIORAL: Mobile Health Unit,Yale University,National Institute on Drug Abuse (NIDA),ALL,"ADULT, OLDER_ADULT",600,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-03-31,2025-07-31,"Yale School of Medicine, New Haven, Connecticut, 06510, United States|UT Southwestern, Dallas, Texas, 75390, United States|Texas Christian University, Fort Worth, Texas, 76129, United States"
NCT05182671,"Relationship Between Pelvic Angle, Femoral Anteversion, and Hip Muscle Strength Ratios in Bladder-bowel Dysfunction",https://clinicaltrials.gov/study/NCT05182671,COMPLETED,NO,"Bladder and Bowel Dysfunction, Femoral Anteversion|Bladder and Bowel Dysfunction, Hip Strength Ratios|Bladder and Bowel Dysfunction, Pelvic Angle","OTHER: Scales and measurements for bladder and bowel dysfunction, pelvic angle, proximal hip strength, femoral hip anteversion",Halil Tugtepe,Bahçeşehir University,ALL,CHILD,50,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-01-15,2024-02-09,"Private Tugtepe Pediatric Urology Clinic, Istanbul, 34353, Turkey"
NCT03065517,VillageWhere: Innovative Mobile Technology for Youth With Conduct Disorder and Their Parents,https://clinicaltrials.gov/study/NCT03065517,COMPLETED,YES,Child Behavior Disorders,DEVICE: VillageWhere App|DEVICE: Attention-Control Placebo App,"Evidence-Based Practice Institute, Seattle, WA","National Institute of Mental Health (NIMH)|University of Maryland, Baltimore",ALL,"CHILD, ADULT, OLDER_ADULT",226,INDUSTRY,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-07-16,2020-02-28,"Evidence-Based Practice Institute, Seattle, Washington, 98144, United States"
NCT02603471,Cell Phone Technology Targeting ART and Naltrexone Adherence and Alcohol Use,https://clinicaltrials.gov/study/NCT02603471,COMPLETED,NO,HIV Infections|Alcohol Dependence,OTHER: Informational group|BEHAVIORAL: Text Messaging CBT (TXT-CBT),"University of California, Los Angeles",,ALL,"ADULT, OLDER_ADULT",35,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-07,2016-12,"UCLA Integrated Substance Abuse Programs, Los Angeles, California, 90025, United States"
NCT03861013,Reward Under Stress: Effects of a Multidimensional Stress Prevention Program in University Students,https://clinicaltrials.gov/study/NCT03861013,COMPLETED,NO,"Stress, Psychological",BEHAVIORAL: Multidimensional stress prevention program (GeDStress),Chantal Martin Soelch,University of Fribourg|University of Bern,ALL,"ADULT, OLDER_ADULT",64,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2015-03-14,2017-06-04,"University of Fribourg, Fribourg, 1700, Switzerland"
NCT06315218,Examining the Health Effects of iTHRIVE 365 Among Black Same Gender Loving Men,https://clinicaltrials.gov/study/NCT06315218,NOT_YET_RECRUITING,NO,Sexual and Gender Minorities|Social Stigma|Medication Adherence|Depressive Symptoms|Anxiety Symptoms,BEHAVIORAL: iTHRIVE 365 HIV care intervention,"Rutgers, The State University of New Jersey",Positive Impact Health Centers|George Washington University|Carnegie Mellon University|Emory University|Columbia University|Arizona State University|Thrive Social Services,ALL,"ADULT, OLDER_ADULT",350,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2024-05,2028-04,
NCT05836090,Family Spirit Strengths,https://clinicaltrials.gov/study/NCT05836090,RECRUITING,NO,Depressive Symptoms|Anxiety Disorders and Symptoms|Substance Use|Mental Health Issue,BEHAVIORAL: Family Spirit Strengths (FSS)|BEHAVIORAL: Family Spirit Nurture,Johns Hopkins Bloomberg School of Public Health,,FEMALE,"CHILD, ADULT, OLDER_ADULT",188,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2023-04-20,2028-12,"Johns Hopkins Center for Indigenous Health, Chinle, Arizona, 86503, United States|Pokagon Health Services, Pokagon, Michigan, 49047, United States|Johns Hopkins Center For Indigenous Health, Shiprock, New Mexico, 87420, United States"
NCT06115746,A Randomized Clinical Trial of a Novel Drug Education and Diversion Program (iDECIDE) for Middle and High School Students,https://clinicaltrials.gov/study/NCT06115746,RECRUITING,NO,Substance Use|Harm Reduction|Adolescent Behavior,BEHAVIORAL: iDECIDE,Massachusetts General Hospital,Massachusetts Department of Health,ALL,"CHILD, ADULT",300,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2023-11-17,2026-07-31,"Massachusetts General Hospital, Boston, Massachusetts, 02114, United States"
NCT06576648,Thailand Transgender Women Stigma Study,https://clinicaltrials.gov/study/NCT06576648,NOT_YET_RECRUITING,NO,Pre-Exposure Prophylaxis,BEHAVIORAL: Mobile Healthy Choices (mHC)|BEHAVIORAL: Finding Respect and Ending Stigma around HIV (FRESH)|BEHAVIORAL: Standard PrEP Counseling,"University of Massachusetts, Worcester","National Institute of Mental Health (NIMH)|Institute of HIV Research and Innovation Foundation, Thailand",MALE,ADULT,154,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: PREVENTION,2025-03-15,2027-08-14,"Institute of HIV Research and Innovation, Bangkok, Thailand|Rainbow Sky Association of Thailand, Bangkok, Thailand|SWING Foundation, Bangkok, Thailand"
NCT05345405,Clinical Trial of a Supporter-Targeted Intervention to Improve Outcomes in Recent Sexual Assault Survivors,https://clinicaltrials.gov/study/NCT05345405,COMPLETED,NO,"Stress Disorders, Post-Traumatic|Helping Behavior|Help-Seeking Behavior|Stress|Relationship, Social|Sexual Assault|Sexual Violence|Social Interaction",BEHAVIORAL: Dyadic CARE|BEHAVIORAL: Supporter-Only CARE,University of Washington,,ALL,"CHILD, ADULT, OLDER_ADULT",126,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2022-05-18,2024-07-04,"University of Washington School of Medicine, Seattle, Washington, 98195-7238, United States"
